     DEBUG |   71 | Database             | 20/02/2026 23:57:04.160 | DOC[Tag_library.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.160 | KEY[Tag] VALUE[library] targets to RESOURCE[Tag_library]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.160 | DOC[Tag_library.adoc] targets to RESOURCE[Tag_library.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_logging.adoc] targets to RESOURCE[Tag_logging.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_logging.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_logging.adoc] KEY[Title] VALUE[Tag: logging] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_logging.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.161 | KEY[Tag] VALUE[logging] targets to RESOURCE[Tag_logging]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_logging.adoc] targets to RESOURCE[Tag_logging.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_page.adoc] targets to RESOURCE[Tag_page.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_page.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_page.adoc] KEY[Title] VALUE[Tag: page] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_page.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.161 | KEY[Tag] VALUE[page] targets to RESOURCE[Tag_page]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_page.adoc] targets to RESOURCE[Tag_page.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_project.adoc] targets to RESOURCE[Tag_project.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_project.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_project.adoc] KEY[Title] VALUE[Tag: project] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_project.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.161 | KEY[Tag] VALUE[project] targets to RESOURCE[Tag_project]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_project.adoc] targets to RESOURCE[Tag_project.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_redirect.adoc] targets to RESOURCE[Tag_redirect.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_redirect.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_redirect.adoc] KEY[Title] VALUE[Tag: redirect] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.161 | DOC[Tag_redirect.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.161 | KEY[Tag] VALUE[redirect] targets to RESOURCE[Tag_redirect]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.161 | DOC[Tag_redirect.adoc] targets to RESOURCE[Tag_redirect.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.162 | DOC[Tag_resource.adoc] targets to RESOURCE[Tag_resource.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.162 | DOC[Tag_resource.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.162 | DOC[Tag_resource.adoc] KEY[Title] VALUE[Tag: resource] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.162 | DOC[Tag_resource.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.162 | KEY[Tag] VALUE[resource] targets to RESOURCE[Tag_resource]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.162 | DOC[Tag_resource.adoc] targets to RESOURCE[Tag_resource.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.163 | DOC[Tag_template.adoc] targets to RESOURCE[Tag_template.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.163 | DOC[Tag_template.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.163 | DOC[Tag_template.adoc] KEY[Title] VALUE[Tag: template] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.163 | DOC[Tag_template.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.163 | KEY[Tag] VALUE[template] targets to RESOURCE[Tag_template]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.163 | DOC[Tag_template.adoc] targets to RESOURCE[Tag_template.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.163 | DOC[Tag_theme.adoc] targets to RESOURCE[Tag_theme.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.163 | DOC[Tag_theme.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.163 | DOC[Tag_theme.adoc] KEY[Title] VALUE[Tag: theme] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.163 | DOC[Tag_theme.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.163 | KEY[Tag] VALUE[theme] targets to RESOURCE[Tag_theme]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.163 | DOC[Tag_theme.adoc] targets to RESOURCE[Tag_theme.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.163 | DOC[Tag_transformation.adoc] targets to RESOURCE[Tag_transformation.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_transformation.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_transformation.adoc] KEY[Title] VALUE[Tag: transformation] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_transformation.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.164 | KEY[Tag] VALUE[transformation] targets to RESOURCE[Tag_transformation]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Tag_transformation.adoc] targets to RESOURCE[Tag_transformation.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Tag_vm.adoc] targets to RESOURCE[Tag_vm.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_vm.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_vm.adoc] KEY[Title] VALUE[Tag: vm] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_vm.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.164 | KEY[Tag] VALUE[vm] targets to RESOURCE[Tag_vm]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Tag_vm.adoc] targets to RESOURCE[Tag_vm.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Tag_workflow.adoc] targets to RESOURCE[Tag_workflow.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_workflow.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_workflow.adoc] KEY[Title] VALUE[Tag: workflow] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Tag_workflow.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.164 | KEY[Tag] VALUE[workflow] targets to RESOURCE[Tag_workflow]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Tag_workflow.adoc] targets to RESOURCE[Tag_workflow.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Topic_Automation.adoc] targets to RESOURCE[Topic_Automation.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.164 | DOC[Topic_Automation.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Topic_Automation.adoc] KEY[Title] VALUE[Topic: Automation] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.164 | DOC[Topic_Automation.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.164 | KEY[Topic] VALUE[Automation] targets to RESOURCE[Topic_Automation]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.164 | DOC[Topic_Automation.adoc] targets to RESOURCE[Topic_Automation.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.165 | DOC[Topic_Development.adoc] targets to RESOURCE[Topic_Development.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.165 | DOC[Topic_Development.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.165 | DOC[Topic_Development.adoc] KEY[Title] VALUE[Topic: Development] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.165 | DOC[Topic_Development.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.165 | KEY[Topic] VALUE[Development] targets to RESOURCE[Topic_Development]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.165 | DOC[Topic_Development.adoc] targets to RESOURCE[Topic_Development.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.165 | DOC[Topic_Documentation.adoc] targets to RESOURCE[Topic_Documentation.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.165 | DOC[Topic_Documentation.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.165 | DOC[Topic_Documentation.adoc] KEY[Title] VALUE[Topic: Documentation] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.165 | DOC[Topic_Documentation.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.165 | KEY[Topic] VALUE[Documentation] targets to RESOURCE[Topic_Documentation]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.165 | DOC[Topic_Documentation.adoc] targets to RESOURCE[Topic_Documentation.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.165 | DOC[Topic_Package_management.adoc] targets to RESOURCE[Topic_Package_management.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Package_management.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Package_management.adoc] KEY[Title] VALUE[Topic: Package management] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Package_management.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.166 | KEY[Topic] VALUE[Package management] targets to RESOURCE[Topic_Package_management]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.166 | DOC[Topic_Package_management.adoc] targets to RESOURCE[Topic_Package_management.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.166 | DOC[Topic_Refactoring.adoc] targets to RESOURCE[Topic_Refactoring.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Refactoring.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Refactoring.adoc] KEY[Title] VALUE[Topic: Refactoring] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Refactoring.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.166 | KEY[Topic] VALUE[Refactoring] targets to RESOURCE[Topic_Refactoring]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.166 | DOC[Topic_Refactoring.adoc] targets to RESOURCE[Topic_Refactoring.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.166 | DOC[Topic_Troubleshooting.adoc] targets to RESOURCE[Topic_Troubleshooting.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Troubleshooting.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Troubleshooting.adoc] KEY[Title] VALUE[Topic: Troubleshooting] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.166 | DOC[Topic_Troubleshooting.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  790 | Theme                | 20/02/2026 23:57:04.166 | KEY[Topic] VALUE[Troubleshooting] targets to RESOURCE[Topic_Troubleshooting]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.166 | DOC[Topic_Troubleshooting.adoc] targets to RESOURCE[Topic_Troubleshooting.html]
     DEBUG |  335 | Processor            | 20/02/2026 23:57:04.166 | STATS - 8 keys will be compiled
     DEBUG |  336 | Processor            | 20/02/2026 23:57:04.166 | STATS - 50 key/value pairs will be compiled
     DEBUG |  337 | Processor            | 20/02/2026 23:57:04.166 | STATS - Finish processing keys
     DEBUG |  338 | Processor            | 20/02/2026 23:57:04.166 | STATS - Target docs: 68
     DEBUG |  339 | Processor            | 20/02/2026 23:57:04.166 | [PROCESSINNG] - END
      INFO |  126 | Workflow             | 20/02/2026 23:57:04.166 | 4 - Process theme
     DEBUG |  300 | Backend              | 20/02/2026 23:57:04.166 | [PROCESSING THEME] - START
     DEBUG |  199 | Theme                | 20/02/2026 23:57:04.173 | DOC[20260221_0100.adoc] add to index page
     DEBUG |  199 | Theme                | 20/02/2026 23:57:04.173 | DOC[20260216-EAT.adoc] add to index page
     DEBUG |  199 | Theme                | 20/02/2026 23:57:04.174 | DOC[python3-dev.adoc] add to index page
     DEBUG |  199 | Theme                | 20/02/2026 23:57:04.174 | DOC[20251231-1400-log_module.adoc] add to index page
     DEBUG |  199 | Theme                | 20/02/2026 23:57:04.174 | DOC[20251228-KB4IT-incremental-compiling.adoc] add to index page
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.174 | DOC[index.adoc] targets to RESOURCE[index.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.174 | DOC[index.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.174 | DOC[index.adoc] KEY[Title] VALUE[Index] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.174 | DOC[index.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.176 | DOC[events_20260221.adoc] targets to RESOURCE[events_20260221.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.176 | DOC[events_20260221.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.176 | DOC[events_20260221.adoc] KEY[Title] VALUE[Events on Saturday, February 21, 2026] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.176 | DOC[events_20260221.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.176 | DOC[events_20260221.adoc] targets to RESOURCE[events_20260221.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.177 | DOC[events_20260216.adoc] targets to RESOURCE[events_20260216.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.177 | DOC[events_20260216.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.177 | DOC[events_20260216.adoc] KEY[Title] VALUE[Events on Monday, February 16, 2026] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.177 | DOC[events_20260216.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.177 | DOC[events_20260216.adoc] targets to RESOURCE[events_20260216.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.177 | DOC[events_20260111.adoc] targets to RESOURCE[events_20260111.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.177 | DOC[events_20260111.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.177 | DOC[events_20260111.adoc] KEY[Title] VALUE[Events on Sunday, January 11, 2026] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.177 | DOC[events_20260111.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.177 | DOC[events_20260111.adoc] targets to RESOURCE[events_20260111.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.178 | DOC[events_20251228.adoc] targets to RESOURCE[events_20251228.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.178 | DOC[events_20251228.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.178 | DOC[events_20251228.adoc] KEY[Title] VALUE[Events on Sunday, December 28, 2025] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.178 | DOC[events_20251228.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.178 | DOC[events_20251228.adoc] targets to RESOURCE[events_20251228.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.178 | DOC[events_20251214.adoc] targets to RESOURCE[events_20251214.html]
     DEBUG |   60 | Database             | 20/02/2026 23:57:04.178 | DOC[events_20251214.adoc] added to database
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.178 | DOC[events_20251214.adoc] KEY[Title] VALUE[Events on Sunday, December 14, 2025] added
     DEBUG |   71 | Database             | 20/02/2026 23:57:04.178 | DOC[events_20251214.adoc] KEY[SystemPage] VALUE[Yes] added
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.178 | DOC[events_20251214.adoc] targets to RESOURCE[events_20251214.html]
     DEBUG |  186 | Backend              | 20/02/2026 23:57:04.179 | DOC[events_20251208.adoc] targets to RESOURCE[events_20251208.html]
